shift_number,trip_number,passenger_count,tolls_amt,tip_amt,surcharge,total_amt,trip_distance,long_end,lat_end,long_start,lat_start,vendor_name,payment_method_rec,zipcode_start,zipcode_end,dropoff_minute,dropoff_hour,dropoff_day,pickup_minute,pickup_hour,pickup_day,pickup_year,trip_duration,medallion
5102596,1983,1,0,1.78,0,10.68,1.7,-73.986,40.7422,-73.9795,40.762,CMT,Credit,10001,10103,43,14,13,29,14,13,2009,14,C8486T
274821231,16452,1,0,0,0,5.3,0.74,-73.9868,40.7667,-73.9824,40.7598,VTS,Cash,10019,10020,58,14,13,51,14,13,2009,7,C2526T
5630868,2782,1,0,0,0,6.1,1.1,-73.997,40.7562,-73.9853,40.7675,CMT,Cash,10199,10019,43,14,27,36,14,27,2009,7,C5157T
5889548,1039,1,0,0,0,3.7,0.5,-73.9906,40.7521,-73.9857,40.7587,CMT,Cash,10119,10018,28,14,17,25,14,17,2009,3,C9893T
6368109,7765,1,0,0,0,4.5,0.7,-73.9821,40.7739,-73.985,40.7647,CMT,Cash,10069,10018,56,14,22,51,14,22,2009,5,C1S1VT
276352902,26291,1,0,0,0,6.5,0.84,-73.9799,40.7586,-73.9888,40.7611,VTS,Cash,10112,10018,24,14,26,14,14,26,2009,10,C2123T
277249163,13295,1,0,0,0,6.9,1.48,-73.9677,40.764,-73.9875,40.7607,VTS,Cash,10065,10018,29,14,28,21,14,28,2009,8,C5653T
277248108,4907,1,0,2,0,8.1,1.02,-73.9871,40.7661,-73.9831,40.7576,VTS,Credit,10019,10020,52,14,28,43,14,28,2009,9,C5755T
8902807,7128,1,0,0,0,12.1,2.9,-73.9895,40.7291,-73.9811,40.7623,CMT,Cash,10003,10103,44,14,23,22,14,23,2009,22,C7271T
12164794,7971,2,0,0,0,5.4,0.7,-73.9831,40.7647,-73.9893,40.7577,CMT,Cash,10103,10018,22,14,23,16,14,23,2010,6,C0206T
280648764,4928,1,0,0,0,11.8,1.94,-73.9718,40.7438,-73.9917,40.7596,VTS,Cash,10016,10018,1,14,23,41,13,23,2010,20,C8489T
15154886,8035,1,0,0,0,6.2,1.2,-73.9754,40.7653,-73.9868,40.7595,CMT,Cash,10153,10018,41,14,17,35,14,17,2010,6,C2627T
4446878,8888,1,0,0,0,8.1,1.5,-73.9788,40.7527,-73.9853,40.7667,CMT,Cash,10110,10019,37,15,19,25,15,19,2008,12,C9494T
4528660,2734,2,4.1,0,0,32.65,11.3,-73.8725,40.7746,-73.9863,40.7623,CMT,Cash,11371,10018,48,15,26,19,15,26,2008,29,C3933T
4933778,7518,2,0,0,0,3.3,0.3,-73.9884,40.7521,-73.9859,40.7565,CMT,Cash,10001,10020,55,15,30,53,15,30,2009,2,C9496T
274219416,2490,1,4.1,9,0,58.15,17.59,-73.7901,40.6469,-73.9802,40.763,VTS,Credit,11422,10103,25,15,30,38,14,30,2009,47,C7972T
274523423,5633,1,0,0,0,4.5,0.86,-73.9786,40.753,-73.9832,40.7604,VTS,Cash,10110,10020,5,15,20,2,15,20,2009,3,C8987T
5632897,3050,1,0,0,0,2.5,0,-73.9807,40.7654,-73.981,40.7659,CMT,Cash,10103,10103,7,15,27,7,15,27,2009,0,C2826T
276250888,16067,1,0,0,0,4.5,0.65,-73.9806,40.7524,-73.9852,40.7581,VTS,Cash,10110,10020,39,15,19,35,15,19,2009,4,C5159T
7264593,9042,1,0,0,0,10.9,2.9,-74.0033,40.7203,-73.9861,40.7572,CMT,Cash,10013,10018,9,15,17,52,14,17,2009,17,C9496T
8311304,1276,1,0,0,0,7.3,1,-73.995,40.7551,-73.9859,40.7681,CMT,Cash,10199,10019,36,15,18,25,15,18,2009,11,C6567T
1049852,189833,1,0,0,0,8.6,2.3,-73.977,40.7859,-73.9817,40.762,DDS,Cash,10023,10103,52,15,13,41,15,13,2009,11,C1711T
11598804,5308,1,0,0,0,10.6,2.3,-73.9859,40.7345,-73.9859,40.7586,CMT,Cash,10003,10018,15,15,26,58,14,26,2010,17,C1415T
281046170,8703,1,0,1.5,0,9.3,1.15,-73.9682,40.7516,-73.9863,40.7581,VTS,Credit,10017,10018,28,15,21,16,15,21,2010,12,C7975T
283751118,17402,1,0,0,0,5.8,1.25,-74.0015,40.7442,-73.9923,40.7591,VTS,Cash,10011,10018,53,15,26,49,15,26,2010,4,C0907T
3769981,2100,1,0,1.45,0,11.15,1.4,-73.977,40.7519,-73.9798,40.7658,CMT,Credit,10110,10103,0,16,24,43,15,24,2008,17,C7578T
3859646,6692,2,0,0,0,20.7,4.5,-74.0048,40.7214,-73.9809,40.7644,CMT,Cash,10013,10103,46,16,31,12,16,31,2008,34,C5252T
3943764,1621,1,0,0,0,6.9,1.2,-73.9758,40.7514,-73.986,40.7624,CMT,Cash,10017,10018,8,16,11,57,15,11,2008,11,C2628T
527184,924176,2,0,0,0,6.1,0.6,-73.982,40.7686,-73.9891,40.7593,DDS,Cash,10019,10018,5,16,12,56,15,12,2008,9,C4844T
4529456,1235,1,0,0,0,8.7,2.1,-73.9762,40.7861,-73.9864,40.7612,CMT,Cash,10023,10018,38,16,26,29,16,26,2008,9,C8983T
717407,129115,2,0,0,1,7.9,0.5,-73.9853,40.7566,-73.9844,40.7617,DDS,Cash,10020,10020,12,16,17,0,16,17,2009,12,C2225T
275334128,6499,5,0,2,1,9.5,0.79,-73.9775,40.7507,-73.985,40.7575,VTS,Credit,10017,10020,51,16,17,41,16,17,2009,10,C4142T
6789784,1844,1,0,0,0,5.7,1,-73.9905,40.7513,-73.9811,40.7643,CMT,Cash,10119,10103,45,16,19,38,16,19,2009,7,C7575T
8311151,7389,1,0,0.98,0,12.28,1.9,-73.9939,40.7424,-73.9889,40.7635,CMT,Credit,10011,10018,23,16,18,2,16,18,2009,21,C0208T
278160507,52,3,4.5,3,0,52.57,0.02,-73.9876,40.7594,-73.9876,40.7594,VTS,Credit,10018,10018,8,16,30,7,16,30,2009,1,C8186T
278366999,575,1,0,0,1,11.6,2.52,-73.9932,40.7341,-73.9787,40.7643,VTS,Cash,10003,10103,16,16,13,0,16,13,2009,16,C2521T
280243191,6823,1,0,0,1,9.2,0.73,-73.9705,40.7654,-73.9814,40.7662,VTS,Cash,10153,10103,31,16,26,18,16,26,2010,13,C0807T
283343133,2104,1,0,0,0,10.6,1.21,-73.9824,40.7523,-73.9827,40.7583,VTS,Cash,10110,10020,12,16,29,52,15,29,2010,20,C9998T
3595224,2330,4,0,0,0,7.9,1.1,-73.9819,40.7714,-73.9858,40.759,CMT,Cash,10019,10018,51,17,10,41,17,10,2008,10,C0109T
579346,102088,1,0,0,1,3.5,1,-73.9832,40.7625,-73.9827,40.7638,DDS,Cash,10020,10103,41,17,16,41,17,16,2009,0,C5952T
274218190,6850,2,0,0,1,8.3,1.65,-73.962,40.7765,-73.9808,40.765,VTS,Cash,10021,10103,4,17,30,55,16,30,2009,9,C8882T
274221805,10401,5,0,0,1,13.9,4.17,-73.9586,40.8105,-73.9801,40.7616,VTS,Cash,10027,10103,38,17,30,20,17,30,2009,18,C4347T
274423514,8467,1,0,0,1,6.3,1.24,-73.9913,40.751,-73.9799,40.7649,VTS,Cash,10119,10103,37,17,13,32,17,13,2009,5,C5654T
274628076,6048,1,0,0,1,31.1,10.95,-73.988,40.6443,-73.9855,40.7587,VTS,Cash,11218,10020,35,17,27,52,16,27,2009,43,C0309T
275031423,6271,5,0,1,1,10.5,1.84,-73.9808,40.7849,-73.9821,40.7605,VTS,Credit,10023,10020,39,17,27,27,17,27,2009,12,C8685T
275330641,10557,1,0,2,1,10.7,1.13,-73.9909,40.7513,-73.9824,40.7673,VTS,Credit,10119,10019,47,17,17,35,17,17,2009,12,C5455T
5983093,4045,3,0,0,0,4.1,0.6,-73.9814,40.7682,-73.9875,40.7602,CMT,Cash,10019,10018,10,17,24,7,17,24,2009,3,C0904T
6370749,45,1,0,0,0,6.1,1,-73.9775,40.7535,-73.9821,40.7624,CMT,Cash,10167,10103,25,17,22,18,17,22,2009,7,C2526T
6462845,7654,4,0,0,0,6.5,1.2,-73.9773,40.7726,-73.9819,40.7622,CMT,Cash,10023,10103,13,17,29,5,17,29,2009,8,C4148T
820674,147977,1,0,2,1,13.1,1.3,-73.9836,40.7469,-73.9828,40.762,DDS,Credit,10001,10020,41,17,19,23,17,19,2009,18,C8483T
7385818,7048,1,0,0,0,6.9,1,-73.9827,40.7518,-73.983,40.7627,CMT,Cash,10110,10020,49,17,24,39,17,24,2009,10,C3533T
278161553,152,5,4.5,5.74,1,39.01,10.3,-73.8736,40.7742,-73.9841,40.7647,VTS,Credit,11371,10103,35,17,30,0,17,30,2009,35,C6462T
278367837,897,2,0,0,1,7.2,1.02,-73.9746,40.7518,-73.985,40.761,VTS,Cash,10017,10020,22,17,13,15,17,13,2009,7,C9191T
278564323,1338,1,0,0,1,8.4,1.51,-73.9875,40.7431,-73.989,40.7587,VTS,Cash,10001,10018,13,17,27,5,17,27,2009,8,C4343T
278470198,884,2,0,0,1,9.2,1.82,-74.0046,40.742,-73.9857,40.7596,VTS,Cash,10011,10018,54,17,20,45,17,20,2009,9,C2326T
1297814,233270,1,0,0,1,8.8,1.7,-73.9606,40.7696,-73.981,40.7636,DDS,Cash,10021,10103,37,17,30,26,17,30,2010,11,C1812T
12724070,404,2,0,0,1,8.8,0.9,-73.9798,40.757,-73.9903,40.7617,CMT,Cash,10112,10018,10,17,21,59,16,21,2010,11,C8381T
12839994,6329,1,0,1,1,10.2,1.6,-73.9706,40.7616,-73.988,40.7563,CMT,Credit,10022,10018,43,17,28,32,17,28,2010,11,C5359T
12863379,8340,1,0,0,1,9.6,1.4,-73.9669,40.7615,-73.9817,40.762,CMT,Cash,10022,10103,59,17,28,47,17,28,2010,12,C3532T
1492960,102392,1,0,0,1,7.6,1,-74.0037,40.7588,-73.9883,40.7629,DDS,Cash,10199,10018,19,17,27,10,17,27,2010,9,C5556T
15158575,1998,1,0,0,1,6.4,0.9,-73.9965,40.7533,-73.9876,40.7619,CMT,Cash,10199,10018,30,17,17,26,17,17,2010,4,C2626T
283247260,10492,1,4.5,0,1,39.77,12.52,-73.8319,40.7598,-73.9832,40.7628,VTS,Cash,11355,10020,34,17,22,44,16,22,2010,50,C5557T
273052941,12803,5,0,0,1,8.3,1.21,-73.9901,40.7497,-73.9798,40.7646,VTS,Cash,10001,10103,3,18,11,52,17,11,2008,11,C0702T
4122901,802,1,0,0,0,11.9,2.2,-73.977,40.7434,-73.9884,40.7643,CMT,Cash,10016,10018,24,18,21,5,18,21,2008,19,C0309T
4124159,3249,2,0,0,0,10.3,2,-73.9591,40.7725,-73.986,40.7674,CMT,Cash,10021,10019,46,18,21,32,18,21,2008,14,C5252T
505155,880439,1,0,1,1,9.7,1.1,-73.9781,40.7526,-73.9891,40.763,DDS,Credit,10110,10018,19,18,28,6,18,28,2008,13,C6562T
4371465,1537,1,0,0,0,7.1,0.9,-73.9914,40.7501,-73.9834,40.7627,CMT,Cash,10119,10020,40,18,12,32,18,12,2008,8,C5355T
274203240,4643,4,0,0,1,10.7,1.21,-73.9747,40.7542,-73.991,40.7608,VTS,Cash,10167,10018,47,18,30,29,18,30,2009,18,C2727T
5111627,4106,1,0,0,0,7.1,1.1,-73.9785,40.7625,-73.9925,40.7584,CMT,Cash,10103,10018,30,18,13,22,18,13,2009,8,C9293T
5194549,285,1,0,0.94,0,7.24,1.1,-73.9909,40.75,-73.9813,40.7638,CMT,Credit,10001,10103,7,18,20,2,18,20,2009,5,C6568T
5197363,3953,1,0,0,0,6.3,0.9,-73.9781,40.7531,-73.983,40.7621,CMT,Cash,10110,10020,53,18,20,47,18,20,2009,6,C9991T
5554794,8257,1,0,0,0,4.7,0.4,-73.982,40.7552,-73.9886,40.7584,CMT,Cash,10110,10018,13,18,20,10,18,20,2009,3,C1714T
685873,122962,2,0,0,1,11.9,2.2,-74.0011,40.7364,-73.9872,40.7599,DDS,Cash,10011,10018,39,18,27,21,18,27,2009,18,C1511T
275343476,8434,1,0,0,1,5.9,0.8,-73.9707,40.7582,-73.9822,40.7625,VTS,Cash,10152,10103,9,18,17,3,18,17,2009,6,C6764T
275442392,6815,1,0,0,1,5.5,0.98,-73.9905,40.7506,-73.9838,40.7614,VTS,Cash,10001,10020,58,18,24,54,18,24,2009,4,C8681T
6375439,5793,1,0,0,0,5.7,1,-73.9753,40.7506,-73.9897,40.7581,CMT,Cash,10017,10018,36,18,22,29,18,22,2009,7,C0703T
275952519,18498,6,0,0,1,12.7,3.66,-74.0102,40.7241,-73.9805,40.7651,VTS,Cash,10013,10103,25,18,29,9,18,29,2009,16,C5956T
6914745,5667,2,0,0,0,6.5,0.9,-73.9679,40.7569,-73.9811,40.764,CMT,Cash,10154,10103,31,18,26,21,18,26,2009,10,C1913T
7262422,7521,5,0,1.66,0,11.76,1.8,-73.9945,40.7541,-73.9862,40.7591,CMT,Credit,10199,10018,37,18,17,17,18,17,2009,20,C3233T
277658353,9929,2,0,0,1,7.5,1.23,-73.9765,40.7648,-73.9894,40.7576,VTS,Cash,10153,10018,15,18,25,6,18,25,2009,9,C6267T
277958657,68,2,0,0,1,15.5,4.34,-74.0087,40.7191,-73.9777,40.7652,VTS,Cash,10013,10153,15,18,16,52,17,16,2009,23,C6367T
278061659,5707,1,0,0,1,9.1,1.99,-73.9702,40.7865,-73.9862,40.7622,VTS,Cash,10162,10018,59,18,23,49,18,23,2009,10,C1211T
278164248,638,5,0,0,1,6.7,1.05,-73.9654,40.762,-73.9859,40.7674,VTS,Cash,10065,10019,2,18,30,55,17,30,2009,7,C4346T
12312039,1637,2,0,0,1,4.4,0,-73.9833,40.7627,-73.9838,40.7629,CMT,No charge,10020,10020,57,18,30,55,18,30,2010,2,C3531T
280650789,5404,1,0,0,1,9.6,2,-73.9706,40.786,-73.9794,40.7641,VTS,Cash,10162,10103,45,18,23,34,18,23,2010,11,C1817T
280553074,6958,2,0,0,1,10.4,1.9,-73.9805,40.7821,-73.9858,40.7586,VTS,Cash,10023,10018,11,18,16,57,17,16,2010,14,C3531T
280948041,7543,1,0,2,1,9.2,0.66,-73.9898,40.7564,-73.9814,40.7628,VTS,Credit,10018,10103,15,18,14,6,18,14,2010,9,C9391T
12717389,1436,1,0,0,1,10.8,1.7,-73.988,40.7441,-73.9822,40.7651,CMT,Cash,10001,10103,8,18,21,52,17,21,2010,16,C8388T
281427154,4635,4,0,4,1,20.8,4.16,-73.9841,40.7224,-73.9845,40.7601,VTS,Credit,10002,10020,2,18,18,37,17,18,2010,25,C9795T
281449411,8627,4,0,0,1,8.8,1.33,-73.9696,40.7572,-73.9893,40.7585,VTS,Cash,10154,10018,54,18,18,43,18,18,2010,11,C2929T
282051067,13760,1,0,2,1,10,0.87,-73.9725,40.7568,-73.9864,40.7626,VTS,Credit,10154,10018,7,18,30,57,17,30,2010,10,C2527T
281951251,4558,1,0,0,1,9.6,1.95,-74.0043,40.7334,-73.9921,40.759,VTS,Cash,10011,10018,17,18,23,8,18,23,2010,9,C8884T
282743775,14258,5,0,0,1,8.4,1.41,-73.9805,40.7802,-73.9804,40.7661,VTS,Cash,10023,10103,22,18,17,13,18,17,2010,9,C8985T
283353473,14212,1,0,0,1,12.4,1.37,-73.965,40.7572,-73.9863,40.7626,VTS,Cash,10022,10018,0,18,29,40,17,29,2010,20,C1216T
16091351,2438,1,0,1.84,1,11.04,1.2,-73.9888,40.7489,-73.9803,40.7655,CMT,Credit,10001,10103,48,18,29,36,18,29,2010,12,C9394T
3184913,337,1,0,0,0,4.6,0.5,-73.9824,40.7682,-73.9874,40.7627,CMT,Credit,10019,10018,58,19,9,55,19,9,2008,3,C9399T
4859380,6141,1,0,1,0,8.1,1.3,-73.9781,40.7837,-73.9852,40.7674,CMT,Credit,10023,10019,54,19,23,48,19,23,2009,6,C2522T
274422881,12044,1,0,0,1,12.3,2.73,-74.0064,40.7396,-73.9812,40.7644,VTS,Cash,10014,10103,59,19,13,41,19,13,2009,18,C5854T
632216,112681,2,0,0,1,5.9,0.9,-73.9821,40.7568,-73.983,40.7586,DDS,Cash,10020,10020,48,19,20,43,19,20,2009,5,C2529T
274531083,5604,1,0,0,1,9.1,1.78,-73.9887,40.7496,-73.9832,40.7628,VTS,Cash,10001,10020,23,19,20,11,19,20,2009,12,C6563T
274629796,1768,1,0,0,1,9.9,2.11,-73.9928,40.7372,-73.9882,40.759,VTS,Cash,10011,10018,2,19,27,50,18,27,2009,12,C7677T
5890901,1069,1,0,1.47,0,6.37,0.8,-73.9912,40.7705,-73.9851,40.7627,CMT,Credit,10019,10018,21,19,17,16,19,17,2009,5,C0409T
275342751,15611,1,0,0,1,10.7,2.35,-73.9901,40.738,-73.9845,40.7649,VTS,Cash,10011,10103,54,19,17,39,19,17,2009,15,C7572T
275441905,2669,1,0,0,1,5.5,0.02,-73.9851,40.7604,-73.9851,40.7636,VTS,Cash,10020,10018,40,19,24,34,19,24,2009,6,C1613T
276761521,15697,1,0,0,1,7.9,1.8,-73.9855,40.7785,-73.9889,40.7583,VTS,Cash,10069,10018,22,19,24,14,19,24,2009,8,C6263T
277954520,16511,1,0,0,1,10.3,2.35,-73.9649,40.7918,-73.9831,40.7628,VTS,Cash,10162,10020,1,19,16,49,18,16,2009,12,C1212T
278060776,58,2,0,0,1,8.7,1.93,-73.9638,40.7743,-73.9861,40.7624,VTS,Cash,10021,10018,34,19,23,24,19,23,2009,10,C2924T
9036448,15,2,0,0,1,6.3,0.7,-73.9931,40.7578,-73.9866,40.7668,CMT,Credit,10018,10019,1,19,30,55,18,30,2009,6,C6469T
9035375,2316,1,0,0,1,9.1,1.6,-73.9601,40.7623,-73.9819,40.7621,CMT,Cash,10065,10103,19,19,30,6,19,30,2009,13,C2522T
278166019,358,1,0,0,1,6.7,1.24,-73.9801,40.7774,-73.9835,40.7632,VTS,Cash,10023,10020,26,19,30,21,19,30,2009,5,C5651T
9283540,581,1,0,1.74,1,13.34,2.4,-73.9612,40.7696,-73.9846,40.7579,CMT,Credit,10021,10020,30,19,13,14,19,13,2009,16,C2325T
280651394,5699,1,5.5,5,0,56,16.7,-73.786,40.6391,-73.9912,40.7583,VTS,Credit,11422,10018,41,19,23,57,18,23,2010,44,C2429T
280753504,8285,1,0,0,1,5.6,0.57,-73.9836,40.7629,-73.99,40.7571,VTS,Cash,10020,10018,45,19,30,42,19,30,2010,3,C9394T
12036964,9571,1,0,0,1,6,0.4,-73.9852,40.7579,-73.982,40.763,CMT,Cash,10020,10103,5,19,16,59,18,16,2010,6,C3734T
281153403,3759,1,0,0,1,8,0.59,-73.9835,40.7591,-73.9789,40.7645,VTS,Cash,10020,10103,39,19,28,29,19,28,2010,10,C1313T
14013862,6514,2,0,0,1,6.4,0.5,-73.9854,40.7632,-73.9911,40.7592,CMT,Cash,10018,10018,51,19,23,45,19,23,2010,6,C0204T
14017961,3778,1,0,2.8,1,8,0.6,-73.996,40.754,-73.9903,40.7616,CMT,Credit,10199,10018,14,19,23,11,19,23,2010,3,C6262T
282348802,495,5,0,0,1,7.2,1.38,-73.9831,40.7734,-73.979,40.7631,VTS,Cash,10069,10103,54,19,20,47,19,20,2010,7,C5953T
282348414,14453,1,0,1,1,10.2,1.77,-73.9747,40.7493,-73.9826,40.7638,VTS,Credit,10017,10103,57,19,20,46,19,20,2010,11,C0205T
15170218,6122,1,0,2.24,1,13.44,2.1,-73.9912,40.7381,-73.9865,40.7623,CMT,Credit,10011,10018,21,19,17,6,19,17,2010,15,C6966T
1572093,102951,1,0,0,1,5.6,0.5,-73.9842,40.7653,-73.9894,40.7581,DDS,Cash,10103,10018,58,19,22,54,19,22,2010,4,C7678T
3945531,3750,1,0,0,0,8.6,1.7,-73.965,40.7636,-73.9858,40.7561,CMT,Cash,10065,10110,46,20,11,35,20,11,2008,11,C5653T
273051321,14972,1,0,0,0,25,8.24,-73.8573,40.7325,-73.9898,40.7623,VTS,Cash,11374,10018,37,20,11,2,20,11,2008,35,C6369T
4032197,1892,1,0,0,0,7.8,1.7,-73.9969,40.7423,-73.9822,40.7648,CMT,Cash,10011,10103,19,20,14,9,20,14,2008,10,C7172T
483768,839483,1,0,0,0,10.6,2.1,-73.9971,40.7415,-73.9797,40.7621,DDS,Cash,10011,10103,28,20,14,8,20,14,2008,20,C2729T
4451817,5886,4,0,0,0,8.7,0.8,-73.9794,40.7599,-73.9868,40.7666,CMT,Cash,10112,10019,5,20,19,52,19,19,2008,13,C9991T
273622305,17107,2,0,0,0,0,0.66,-73.9812,40.7592,-73.9855,40.7582,VTS,Cash,10020,10020,10,20,19,6,20,19,2008,4,C8882T
4778809,9026,2,0,0,0,8.2,1.9,-74.0064,40.7394,-73.9882,40.7592,CMT,Cash,10014,10018,30,20,16,20,20,16,2009,10,C1S1VT
274119710,1805,1,0,0,0,5.4,0.92,-73.9778,40.7736,-73.9819,40.7631,VTS,Cash,10023,10103,43,20,23,38,20,23,2009,5,C8881T
5107708,6644,1,0,0,0,5.8,0.9,-73.9723,40.7491,-73.9859,40.7573,CMT,Cash,10017,10020,7,20,13,2,20,13,2009,5,C5459T
274629620,22980,1,0,3.32,0.5,19.92,5.52,-73.9406,40.726,-73.9859,40.7621,VTS,Credit,11222,10018,35,20,27,13,20,27,2009,22,C5153T
274633464,20551,1,0,0,0.5,11.8,2.68,-73.9833,40.7264,-73.988,40.7565,VTS,Cash,10009,10018,49,20,27,30,20,27,2009,19,C4849T
275445856,2295,1,0,0,0,23.8,9.04,-73.8783,40.8286,-73.9821,40.7653,VTS,Cash,10459,10103,38,20,24,12,20,24,2009,26,C3633T
820350,148044,1,0,0,0.5,8.6,1.8,-73.9941,40.7511,-73.9831,40.762,DDS,Cash,10119,10020,49,20,19,31,20,19,2009,18,C8782T
277160642,22965,5,0,0,0,7,0.8,-73.9895,40.7565,-73.982,40.7635,VTS,Cash,10018,10103,11,20,21,0,20,21,2009,11,C9292T
7851614,637,1,0,0,0,8.5,1.1,-73.9713,40.7592,-73.983,40.7617,CMT,Cash,10152,10020,9,20,21,54,19,21,2009,15,C6366T
8319197,3469,1,0,0,0,4.9,0.8,-73.9907,40.7506,-73.9898,40.7573,CMT,Cash,10001,10018,58,20,18,52,20,18,2009,6,C2122T
277960167,10,5,0,3,0,11.6,1.73,-73.9893,40.7374,-73.9842,40.7591,VTS,Credit,10003,10020,34,20,16,22,20,16,2009,12,C0309T
278168094,27450,1,0,0,0.5,8.2,2.05,-74.0052,40.7411,-73.9859,40.7611,VTS,Cash,10014,10018,58,20,30,47,20,30,2009,11,C6265T
9505967,1054,2,0,0,0.5,8.3,2.1,-74.0086,40.7406,-73.9882,40.7594,CMT,Cash,10014,10018,37,20,27,29,20,27,2009,8,C2326T
278965505,3318,4,0,0,0,8.6,2.5,-74.0041,40.7422,-73.9787,40.7647,VTS,Cash,10011,10103,2,20,25,53,19,25,2009,9,C4247T
11605499,5630,2,0,2.08,0.5,15.98,3.2,-74.0068,40.7376,-73.9784,40.7648,CMT,Credit,10014,10103,57,20,26,36,20,26,2010,21,C1911T
12174745,6837,1,0,0,0.5,8.3,1.9,-73.9613,40.77,-73.9855,40.7601,CMT,Cash,10021,10018,8,20,23,0,20,23,2010,8,C2825T
13859724,6040,1,0,2.3,0.5,13.8,2.7,-74.0036,40.7285,-73.9843,40.7581,CMT,Credit,10012,10020,58,20,16,41,20,16,2010,17,C6667T
14160598,1664,3,0,1.9,0.5,14.6,3.3,-73.9577,40.8004,-73.9899,40.7584,CMT,Credit,10026,10018,30,20,30,15,20,30,2010,15,C2326T
14725358,8303,1,0,0,0.5,8.7,2.1,-73.9814,40.7422,-73.9805,40.7656,CMT,Cash,10016,10103,38,20,27,29,20,27,2010,9,C1317T
15165505,5495,2,0,2.06,0.5,12.36,2.6,-74.0019,40.7315,-73.9816,40.7636,CMT,Credit,10012,10103,45,20,17,33,20,17,2010,12,C3638T
283353451,12260,1,0,0,0.5,6.7,1.03,-73.9786,40.7658,-73.985,40.7601,VTS,Cash,10153,10020,11,20,29,4,20,29,2010,7,C9395T
16555337,7929,1,0,0,0.5,8.3,1.4,-73.989,40.7463,-73.989,40.7576,CMT,Cash,10001,10018,56,20,19,45,20,19,2010,11,C9497T
3595620,4299,1,0,0,0,8.2,1.5,-74,40.7436,-73.9893,40.7625,CMT,Cash,10011,10018,41,21,10,30,21,10,2008,11,C6869T
3944201,3502,1,0,0,0,9.8,2.4,-73.989,40.7367,-73.9892,40.7629,CMT,Cash,10003,10018,18,21,11,6,21,11,2008,12,C9693T
274122435,9787,4,0,0,0,7.8,2,-74.0057,40.7379,-73.9889,40.7634,VTS,Cash,10014,10018,13,21,23,4,21,23,2009,9,C2923T
274120468,16672,1,0,0,0,6.6,1.23,-73.9837,40.7432,-73.9846,40.7596,VTS,Cash,10001,10020,24,21,23,16,21,23,2009,8,C1918T
274120932,11216,1,0,0,0,4.6,0.56,-73.9783,40.7525,-73.9874,40.7562,VTS,Cash,10110,10018,50,21,23,46,21,23,2009,4,C8386T
274523374,62,1,0,0,0.5,22.2,7.98,-73.9827,40.7226,-73.9925,40.7587,VTS,Credit,10002,10018,18,21,20,52,20,20,2009,26,C7473T
5275357,4203,1,0,0,0,4.6,0.7,-73.9739,40.7643,-73.9825,40.7648,CMT,Cash,10153,10103,9,21,27,6,21,27,2009,3,C4846T
664114,118869,3,0,0,0.5,5.8,1.2,-73.9887,40.7778,-73.9884,40.7641,DDS,Cash,10069,10018,52,21,13,47,21,13,2009,5,C9493T
5896773,1613,1,0,0,0,7.7,1.3,-73.974,40.7439,-73.9857,40.7569,CMT,Cash,10016,10020,0,21,17,49,20,17,2009,11,C3836T
275343279,24370,5,0,0,0,12.6,2.94,-74.0048,40.7301,-73.9817,40.7669,VTS,Cash,10012,10103,25,21,17,6,21,17,2009,19,C5851T
5987158,7882,1,0,0,0,4.1,0.7,-73.9812,40.7676,-73.9884,40.7591,CMT,Cash,10103,10018,54,21,24,51,21,24,2009,3,C7173T
275746160,12929,5,0,0,0.5,9.4,1.82,-73.9677,40.7703,-73.9865,40.7559,VTS,Cash,10065,10110,30,21,15,16,21,15,2009,14,C9892T
820312,148050,1,0,0,0.5,4.6,0.8,-73.9799,40.7643,-73.9895,40.758,DDS,Cash,10103,10018,1,21,19,53,20,19,2009,8,C9694T
276358698,11887,5,0,2,0,11.4,2.76,-73.9489,40.7778,-73.9817,40.7637,VTS,Credit,10028,10103,36,21,26,26,21,26,2009,10,C0701T
276662596,20286,5,0,0,0.5,9,2.39,-74.0053,40.7411,-73.983,40.7657,VTS,Cash,10014,10103,6,21,17,54,20,17,2009,12,C0208T
873423,157441,2,0,0,0.5,12.2,3.3,-73.991,40.7193,-73.9848,40.7557,DDS,Cash,10002,10110,7,21,24,49,20,24,2009,18,C5255T
277656745,7295,2,0,0,0,12.2,2.9,-74.008,40.7389,-73.9833,40.7594,VTS,Cash,10014,10020,43,21,25,25,21,25,2009,18,C9299T
8915302,1179,2,0,0,0.5,20.2,6.5,-73.886,40.7541,-73.9856,40.7585,CMT,Cash,11372,10020,48,21,23,20,21,23,2009,28,C1812T
1026601,185728,2,0,0,0.5,20.2,6.9,-73.993,40.7025,-73.9849,40.7574,DDS,Cash,11201,10020,6,21,30,40,20,30,2009,26,C4746T
278369191,1012,1,0,0,0.5,6.7,1.12,-73.9893,40.7678,-73.9895,40.7582,VTS,Cash,10019,10018,59,21,13,52,21,13,2009,7,C8489T
278369973,527,2,0,0,0.5,11.5,3.09,-73.9469,40.7824,-73.9837,40.763,VTS,Cash,10028,10020,9,21,13,55,20,13,2009,14,C2221T
278367349,439,2,0,2,0.5,13.1,2.57,-74.0011,40.7318,-73.9856,40.7613,VTS,Credit,10012,10018,6,21,13,49,20,13,2009,17,C4846T
